Decimel Year,Year,Month,Day,Hour,Minute,CO (ppb),CO2 (ppm),COS (ppt)
2019.037314,2019,1,14,14,52,221.9,437.8,470.2
2019.037371,2019,1,14,15,22,243.0,441.4,473.3
2019.037428,2019,1,14,15,52,244.7,444.6,490.9
2019.037485,2019,1,14,16,22,313.2,448.8,527.8
2019.037542,2019,1,14,16,52,280.0,446.1,515.6
2019.037599,2019,1,14,17,22,281.5,447.4,498.1
2019.037656,2019,1,14,17,52,255.3,443.1,480.5
2019.037713,2019,1,14,18,22,262.2,442.9,478.3
2019.03777,2019,1,14,18,52,206.5,438.3,475.9
2019.037827,2019,1,14,19,22,181.4,436.4,476.8
2019.037884,2019,1,14,19,52,171.9,434.2,482.8
2019.037941,2019,1,14,20,22,205.4,436.5,481.3
2019.037999,2019,1,14,20,52,186.9,436.8,479.5
2019.038056,2019,1,14,21,22,191.9,438.8,469.2
2019.038113,2019,1,14,21,52,193.8,439.6,468.3
2019.03817,2019,1,14,22,22,170.5,436.9,468.7
2019.038227,2019,1,14,22,52,166.9,437.2,468.5
2019.038284,2019,1,14,23,22,169.8,438.4,471.4
2019.038341,2019,1,14,23,52,166.4,438.2,470.2
2019.038398,2019,1,15,0,22,188.7,438.4,469.7
2019.038455,2019,1,15,0,52,165.7,437.1,470.1
2019.038512,2019,1,15,1,22,181.9,439.8,469.3
2019.038569,2019,1,15,1,52,264.7,440.0,469.4
2019.038626,2019,1,15,2,22,173.5,441.3,469.0
2019.038683,2019,1,15,2,52,186.2,441.8,470.0
2019.038741,2019,1,15,3,22,180.2,438.9,469.0
2019.038798,2019,1,15,3,52,173.0,440.2,470.7
2019.038855,2019,1,15,4,22,198.7,441.5,474.4
2019.038912,2019,1,15,4,52,190.0,440.6,476.2
2019.038969,2019,1,15,5,22,201.8,441.5,475.6
2019.039026,2019,1,15,5,52,244.0,442.2,475.7
2019.039083,2019,1,15,6,22,230.0,443.4,474.8
2019.03914,2019,1,15,6,52,253.0,444.3,475.6
2019.039197,2019,1,15,7,22,268.0,447.0,474.7
2019.039254,2019,1,15,7,52,294.5,449.3,473.8
2019.039311,2019,1,15,8,22,251.8,449.1,475.3
2019.039368,2019,1,15,8,52,357.2,451.7,477.3
2019.039426,2019,1,15,9,22,252.9,445.9,474.1
2019.039483,2019,1,15,9,52,204.9,439.9,469.5
2019.03954,2019,1,15,10,22,185.5,437.8,467.9
2019.039597,2019,1,15,10,52,193.7,437.2,468.5
2019.039654,2019,1,15,11,22,178.0,435.0,468.4
2019.039711,2019,1,15,11,52,210.0,439.7,474.7
2019.039768,2019,1,15,12,22,195.6,440.6,474.2
2019.039825,2019,1,15,12,52,201.2,441.5,467.7
2019.039882,2019,1,15,13,22,204.7,442.3,462.9
2019.039939,2019,1,15,13,52,201.7,441.4,461.7
2019.039996,2019,1,15,14,22,194.3,440.0,466.8
2019.040053,2019,1,15,14,52,193.8,441.0,465.2
2019.040111,2019,1,15,15,22,221.7,440.6,464.0
2019.040168,2019,1,15,15,52,232.8,442.9,464.3
2019.040225,2019,1,15,16,22,270.6,446.5,462.9
2019.040282,2019,1,15,16,52,206.0,440.4,460.1
2019.040339,2019,1,15,17,22,213.7,440.5,464.0
2019.040396,2019,1,15,17,52,201.4,439.7,458.7
2019.040453,2019,1,15,18,22,195.1,439.7,457.0
2019.04051,2019,1,15,18,52,207.5,442.5,455.5
2019.040567,2019,1,15,19,22,205.2,442.5,455.0
2019.040624,2019,1,15,19,52,208.0,442.0,455.2
2019.040681,2019,1,15,20,22,204.6,442.4,453.9
2019.040738,2019,1,15,20,52,209.1,442.3,454.4
2019.040795,2019,1,15,21,22,221.7,443.0,454.3
2019.040852,2019,1,15,21,52,293.3,444.0,456.3
2019.04091,2019,1,15,22,22,213.2,441.9,456.5
2019.040967,2019,1,15,22,52,203.0,443.2,454.6
2019.041024,2019,1,15,23,22,188.5,443.4,452.5
2019.041081,2019,1,15,23,52,174.6,440.8,449.2
2019.041138,2019,1,16,0,22,176.7,440.4,449.6
2019.041195,2019,1,16,0,52,170.6,440.4,448.9
2019.041252,2019,1,16,1,22,169.0,441.9,446.1
2019.041309,2019,1,16,1,52,170.0,443.8,444.6
2019.041366,2019,1,16,2,22,186.2,447.4,440.7
2019.041423,2019,1,16,2,52,176.9,446.4,440.4
2019.04148,2019,1,16,3,22,181.4,446.3,441.8
2019.041537,2019,1,16,3,52,182.4,447.3,439.6
2019.041594,2019,1,16,4,22,224.4,447.7,439.8
2019.041652,2019,1,16,4,52,212.4,445.2,440.0
2019.041709,2019,1,16,5,22,200.7,445.5,442.2
2019.041766,2019,1,16,5,52,251.5,454.1,441.3
2019.041823,2019,1,16,6,22,242.5,450.8,445.4
2019.04188,2019,1,16,6,52,241.6,446.6,448.8
2019.041937,2019,1,16,7,22,230.5,443.4,454.9
2019.041994,2019,1,16,7,52,219.9,440.1,456.4
2019.042051,2019,1,16,8,22,212.7,439.0,458.0
2019.042108,2019,1,16,8,52,199.4,438.4,458.2
2019.042165,2019,1,16,9,22,160.5,432.0,459.7
2019.042222,2019,1,16,9,52,174.4,434.9,460.1
2019.042279,2019,1,16,10,22,160.8,432.0,460.8
2019.042336,2019,1,16,10,52,170.8,431.3,460.5
2019.042394,2019,1,16,11,22,162.0,432.3,460.6
2019.042451,2019,1,16,11,52,147.4,430.5,461.5
2019.042508,2019,1,16,12,22,141.9,428.6,461.3
2019.042565,2019,1,16,12,52,150.5,431.0,463.1
2019.042622,2019,1,16,13,22,149.0,430.4,461.9
2019.042679,2019,1,16,13,52,151.8,432.9,460.5
2019.042736,2019,1,16,14,22,152.5,431.4,458.7
2019.042793,2019,1,16,14,52,158.0,430.6,461.4
2019.04285,2019,1,16,15,22,182.8,432.0,461.0
2019.042907,2019,1,16,15,52,155.9,430.7,463.0
2019.042964,2019,1,16,16,22,156.3,429.5,463.5
2019.043022,2019,1,16,16,52,176.3,430.4,465.9
2019.043079,2019,1,16,17,22,154.9,430.5,465.1
2019.043136,2019,1,16,17,52,155.0,430.6,466.2
2019.043193,2019,1,16,18,22,162.7,431.1,466.3
2019.04325,2019,1,16,18,52,180.8,433.0,466.0
2019.043307,2019,1,16,19,22,161.1,430.3,467.0
2019.043364,2019,1,16,19,52,164.4,430.8,468.9
2019.043421,2019,1,16,20,22,160.2,431.0,468.4
2019.043478,2019,1,16,20,52,148.6,428.8,468.9
2019.043535,2019,1,16,21,22,146.0,427.7,470.7
2019.043592,2019,1,16,21,52,152.0,428.8,470.4
2019.043649,2019,1,16,22,22,158.9,429.6,470.7
2019.043706,2019,1,16,22,52,164.0,430.9,473.1
2019.043764,2019,1,16,23,22,173.6,430.4,472.1
2019.043821,2019,1,16,23,52,166.5,430.8,473.7
2019.043878,2019,1,17,0,22,165.0,431.8,472.6
2019.043935,2019,1,17,0,52,172.7,431.8,468.9
2019.043992,2019,1,17,1,22,171.8,435.0,470.1
2019.044049,2019,1,17,1,52,187.5,435.6,470.4
2019.044106,2019,1,17,2,22,189.2,437.3,471.5
2019.044163,2019,1,17,2,52,216.5,441.5,470.1
2019.04422,2019,1,17,3,22,327.9,447.3,478.9
2019.044277,2019,1,17,3,52,314.3,450.8,481.4
2019.044334,2019,1,17,4,22,354.7,456.4,487.3
2019.044391,2019,1,17,4,52,437.8,464.4,493.0
2019.044448,2019,1,17,5,22,448.3,469.5,500.0
2019.044505,2019,1,17,5,52,490.2,472.9,504.7
2019.044563,2019,1,17,6,22,415.3,468.4,479.3
2019.04462,2019,1,17,6,52,377.4,458.7,460.7
2019.044677,2019,1,17,7,22,345.3,452.2,456.8
2019.044734,2019,1,17,7,52,363.0,455.6,453.9
2019.044791,2019,1,17,8,22,329.3,457.3,454.6
2019.044848,2019,1,17,8,52,307.2,456.6,452.2
2019.044905,2019,1,17,9,22,347.8,464.9,454.7
2019.044962,2019,1,17,9,52,539.9,478.5,486.3
2019.045019,2019,1,17,10,22,616.8,479.8,502.4
2019.045076,2019,1,17,10,52,544.1,475.5,491.3
2019.045133,2019,1,17,11,22,533.2,474.8,486.3
2019.04519,2019,1,17,11,52,483.8,472.9,482.1
2019.045248,2019,1,17,12,22,478.9,473.1,480.7
2019.045305,2019,1,17,12,52,471.1,474.1,478.3
2019.045362,2019,1,17,13,22,443.8,472.7,471.8
2019.045419,2019,1,17,13,52,485.2,475.6,474.7
2019.045476,2019,1,17,14,22,551.7,482.0,478.4
2019.045533,2019,1,17,14,52,503.0,484.3,474.3
2019.04559,2019,1,17,15,22,526.0,489.4,472.6
2019.045647,2019,1,17,15,52,470.7,480.5,468.0
2019.045704,2019,1,17,16,22,450.0,476.9,465.8
2019.045761,2019,1,17,16,52,388.0,468.3,463.9
2019.045818,2019,1,17,17,22,339.1,462.0,457.1
2019.045875,2019,1,17,17,52,266.4,452.2,453.8
2019.045933,2019,1,17,18,22,246.3,451.2,453.7
2019.04599,2019,1,17,18,52,250.1,449.8,454.7
2019.046047,2019,1,17,19,22,244.2,450.5,454.5
2019.046104,2019,1,17,19,52,289.3,458.3,455.3
2019.046161,2019,1,17,20,22,246.3,450.4,456.0
2019.046218,2019,1,17,20,52,231.5,451.8,457.3
2019.046275,2019,1,17,21,22,225.1,448.5,457.1
2019.046332,2019,1,17,21,52,246.6,451.0,454.3
2019.046389,2019,1,17,22,22,238.2,448.1,455.6
2019.046446,2019,1,17,22,52,232.7,447.6,454.0
2019.046503,2019,1,17,23,22,222.1,447.5,452.4
2019.04656,2019,1,17,23,52,206.4,450.2,454.6
2019.046617,2019,1,18,0,22,197.3,449.8,451.5
2019.046674,2019,1,18,0,52,189.1,447.8,451.0
2019.046732,2019,1,18,1,22,193.8,447.2,451.3
2019.046789,2019,1,18,1,52,203.0,447.1,450.2
2019.046846,2019,1,18,2,22,204.1,446.0,451.0
2019.046903,2019,1,18,2,52,203.9,446.8,454.7
2019.04696,2019,1,18,3,22,188.6,440.0,457.1
2019.047017,2019,1,18,3,52,173.9,439.9,457.2
2019.047074,2019,1,18,4,22,209.5,443.8,453.1
2019.047131,2019,1,18,4,52,219.8,444.8,453.1
2019.047188,2019,1,18,5,22,201.5,442.2,457.1
2019.047245,2019,1,18,5,52,222.2,443.9,456.3
2019.047302,2019,1,18,6,22,200.8,440.4,456.7
2019.047359,2019,1,18,6,52,250.3,444.1,458.1
2019.047417,2019,1,18,7,22,288.4,447.0,455.4
2019.047474,2019,1,18,7,52,285.6,448.9,454.2
2019.047531,2019,1,18,8,22,276.9,450.9,455.6
2019.047588,2019,1,18,8,52,289.7,453.7,454.7
2019.047645,2019,1,18,9,22,269.3,449.8,457.0
2019.047702,2019,1,18,9,52,262.0,448.9,455.7
2019.047759,2019,1,18,10,22,262.2,450.6,455.4
2019.047816,2019,1,18,10,52,266.6,452.6,454.3
2019.047873,2019,1,18,11,22,233.2,446.6,455.4
2019.04793,2019,1,18,11,52,240.0,447.9,454.8
2019.047987,2019,1,18,12,22,206.3,443.1,456.8
2019.048044,2019,1,18,12,52,195.0,439.1,455.5
2019.048101,2019,1,18,13,22,196.3,439.1,456.5
2019.048158,2019,1,18,13,52,208.1,441.3,458.1
2019.048216,2019,1,18,14,22,191.5,440.8,463.6
2019.048273,2019,1,18,14,52,182.2,435.6,465.9
2019.04833,2019,1,18,15,22,177.9,435.7,464.5
2019.048387,2019,1,18,15,52,173.9,434.6,464.9
2019.048444,2019,1,18,16,22,177.3,434.3,466.5
2019.048501,2019,1,18,16,52,168.3,433.2,468.6
2019.048558,2019,1,18,17,22,163.6,432.1,469.0
2019.048615,2019,1,18,17,52,158.1,431.4,470.1
2019.048672,2019,1,18,18,22,160.3,431.3,469.9
2019.048729,2019,1,18,18,52,156.0,430.9,472.4
2019.048786,2019,1,18,19,22,148.7,430.6,471.8
2019.048844,2019,1,18,19,52,152.7,430.8,471.9
2019.048901,2019,1,18,20,22,162.3,431.8,472.5
2019.048958,2019,1,18,20,52,160.7,431.9,471.7
2019.049015,2019,1,18,21,22,163.7,432.0,471.6
2019.049072,2019,1,18,21,52,166.5,432.6,472.9
2019.049129,2019,1,18,22,22,157.3,432.4,470.1
2019.049186,2019,1,18,22,52,157.8,431.7,470.6
2019.049243,2019,1,18,23,22,165.3,432.5,469.6
2019.0493,2019,1,18,23,52,163.5,433.3,470.3
2019.049357,2019,1,19,0,22,166.8,433.8,470.1
2019.049414,2019,1,19,0,52,160.6,433.6,471.4
2019.049471,2019,1,19,1,22,170.0,433.5,469.8
2019.049529,2019,1,19,1,52,171.7,433.8,468.5
2019.049586,2019,1,19,2,22,171.3,433.9,467.5
2019.049643,2019,1,19,2,52,168.7,433.7,467.7
2019.0497,2019,1,19,3,22,163.3,433.2,467.1
2019.049757,2019,1,19,3,52,155.0,431.6,468.4
2019.049814,2019,1,19,4,22,151.4,432.1,470.0
2019.049871,2019,1,19,4,52,154.3,431.5,470.3
2019.049928,2019,1,19,5,22,161.5,432.2,471.0
2019.049985,2019,1,19,5,52,160.6,434.1,471.2
2019.050042,2019,1,19,6,22,159.0,433.5,472.8
2019.050099,2019,1,19,6,52,162.1,433.8,472.0
2019.050156,2019,1,19,7,22,164.5,433.9,470.4
2019.050213,2019,1,19,7,52,159.0,433.6,470.4
2019.05027,2019,1,19,8,22,159.8,432.8,471.5
2019.050328,2019,1,19,8,52,157.0,431.7,473.8
2019.050385,2019,1,19,9,22,158.2,431.6,474.8
2019.050442,2019,1,19,9,52,160.8,430.7,474.7
2019.050499,2019,1,19,10,22,160.4,431.0,473.8
2019.050556,2019,1,19,10,52,158.2,430.6,476.0
2019.050613,2019,1,19,11,22,161.8,429.8,475.3
2019.05067,2019,1,19,11,52,165.1,430.4,474.1
2019.050727,2019,1,19,12,22,164.5,430.7,473.4
2019.050784,2019,1,19,12,52,165.9,430.6,474.3
2019.050841,2019,1,19,13,22,166.1,430.4,474.9
2019.050898,2019,1,19,13,52,161.1,430.1,475.8
2019.050955,2019,1,19,14,22,159.1,430.1,476.5
2019.051013,2019,1,19,14,52,163.9,431.2,475.0
2019.05107,2019,1,19,15,22,165.8,430.5,477.8
2019.051127,2019,1,19,15,52,163.6,429.6,476.9
2019.051184,2019,1,19,16,22,156.7,428.0,478.2
2019.051241,2019,1,19,16,52,162.3,429.6,477.9
2019.051298,2019,1,19,17,22,161.9,429.8,477.6
2019.051355,2019,1,19,17,52,156.9,429.2,479.6
2019.051412,2019,1,19,18,22,161.6,429.7,477.9
2019.051469,2019,1,19,18,52,152.0,428.3,480.1
2019.051526,2019,1,19,19,22,152.0,428.3,479.0
2019.051583,2019,1,19,19,52,150.1,428.2,480.1
2019.05164,2019,1,19,20,22,155.6,429.5,479.9
2019.051697,2019,1,19,20,52,155.6,429.7,479.5
2019.051755,2019,1,19,21,22,180.4,436.3,478.1
2019.051812,2019,1,19,21,52,174.9,433.7,479.5
2019.051869,2019,1,19,22,22,173.6,433.2,479.6
2019.051926,2019,1,19,22,52,174.9,433.2,480.4
2019.051983,2019,1,19,23,22,173.6,433.1,480.5
2019.05204,2019,1,19,23,52,180.7,434.7,478.7
2019.052097,2019,1,20,0,22,181.4,435.3,478.9
2019.052154,2019,1,20,0,52,177.5,434.9,479.5
2019.052211,2019,1,20,1,22,175.3,434.4,480.0
2019.052268,2019,1,20,1,52,177.5,435.6,479.0
2019.052325,2019,1,20,2,22,172.4,434.6,479.0
2019.052382,2019,1,20,2,52,173.9,434.1,478.3
2019.05244,2019,1,20,3,22,179.1,436.2,478.7
2019.052497,2019,1,20,3,52,175.5,433.2,480.4
2019.052554,2019,1,20,4,22,188.6,434.4,479.1
2019.052611,2019,1,20,4,52,185.6,436.3,479.6
2019.052668,2019,1,20,5,22,211.0,441.8,479.0
2019.052725,2019,1,20,5,52,217.5,443.3,479.0
2019.052782,2019,1,20,6,22,227.0,441.8,478.4
2019.052839,2019,1,20,6,52,236.3,447.7,479.2
2019.052896,2019,1,20,7,22,254.5,447.9,478.6
2019.052953,2019,1,20,7,52,267.5,447.9,478.6
2019.05301,2019,1,20,8,22,247.6,445.7,478.3
2019.053067,2019,1,20,8,52,249.1,444.2,479.2
2019.053124,2019,1,20,9,22,279.8,442.6,480.2
2019.053181,2019,1,20,9,52,266.3,443.4,478.2
2019.053239,2019,1,20,10,22,241.2,439.4,479.4
2019.053296,2019,1,20,10,52,225.5,436.5,479.5
2019.053353,2019,1,20,11,22,202.6,434.8,479.0
2019.05341,2019,1,20,11,52,211.0,436.4,480.4
2019.053467,2019,1,20,12,22,207.4,434.8,481.2
2019.053524,2019,1,20,12,52,199.8,433.9,479.5
2019.053581,2019,1,20,13,22,183.9,431.8,481.5
2019.053638,2019,1,20,13,52,190.8,431.9,480.0
2019.053695,2019,1,20,14,22,185.3,431.3,479.2
2019.053752,2019,1,20,14,52,185.9,431.8,480.1
2019.053809,2019,1,20,15,22,195.3,433.3,479.0
2019.053867,2019,1,20,15,52,199.2,434.5,479.1
2019.053924,2019,1,20,16,22,203.6,434.8,478.0
2019.053981,2019,1,20,16,52,212.4,437.4,476.5
2019.054038,2019,1,20,17,22,218.6,440.5,476.7
2019.054095,2019,1,20,17,52,218.0,439.6,477.0
2019.054152,2019,1,20,18,22,233.6,439.8,475.3
2019.054209,2019,1,20,18,52,230.1,439.7,476.2
2019.054266,2019,1,20,19,22,226.0,440.1,474.8
2019.054323,2019,1,20,19,52,243.1,445.1,473.3
2019.05438,2019,1,20,20,22,236.8,443.0,473.7
2019.054437,2019,1,20,20,52,237.1,443.1,473.0
2019.054494,2019,1,20,21,22,244.0,444.6,472.1
2019.054551,2019,1,20,21,52,276.8,448.3,471.3
2019.054609,2019,1,20,22,22,295.6,453.1,471.9
2019.054666,2019,1,20,22,52,285.7,453.3,471.4
2019.054723,2019,1,20,23,22,254.1,449.5,471.3
2019.05478,2019,1,20,23,52,247.2,449.6,472.1
2019.054837,2019,1,21,0,22,256.1,451.3,469.5
2019.054894,2019,1,21,0,52,244.0,449.1,469.8
2019.054951,2019,1,21,1,22,258.6,455.8,467.2
2019.055008,2019,1,21,1,52,288.0,458.9,468.0
2019.055065,2019,1,21,2,22,285.3,462.0,468.0
2019.055122,2019,1,21,2,52,280.8,465.3,466.5
2019.055179,2019,1,21,3,22,291.3,466.5,466.6
2019.055236,2019,1,21,3,52,325.1,471.3,465.9
2019.055293,2019,1,21,4,22,327.8,472.0,465.2
2019.055351,2019,1,21,4,52,292.4,459.6,465.7
2019.055408,2019,1,21,5,22,232.2,445.8,465.0
2019.055465,2019,1,21,5,52,191.6,436.5,467.7
2019.055522,2019,1,21,6,22,212.8,440.5,465.8
2019.055579,2019,1,21,6,52,249.8,448.3,464.7
2019.055636,2019,1,21,7,22,251.2,444.9,465.1
2019.055693,2019,1,21,7,52,242.2,445.3,468.2
2019.05575,2019,1,21,8,22,302.5,448.4,470.8
2019.055807,2019,1,21,8,52,294.5,447.9,470.1
2019.055864,2019,1,21,9,22,283.7,445.2,470.1
2019.055921,2019,1,21,9,52,275.7,441.6,469.9
2019.055978,2019,1,21,10,22,254.6,439.9,470.8
2019.056035,2019,1,21,10,52,251.7,438.0,471.9
2019.056093,2019,1,21,11,22,248.5,437.2,476.9
2019.05615,2019,1,21,11,52,265.0,440.4,481.9
2019.056207,2019,1,21,12,22,253.1,437.7,481.2
2019.056264,2019,1,21,12,52,259.1,434.2,480.8
2019.056321,2019,1,21,13,22,256.4,434.5,482.6
2019.056378,2019,1,21,13,52,222.4,432.9,480.2
2019.056435,2019,1,21,14,22,193.3,429.6,478.0
2019.056492,2019,1,21,14,52,184.6,427.9,478.3
2019.056549,2019,1,21,15,22,201.5,428.4,478.5
2019.056606,2019,1,21,15,52,202.2,430.9,478.6
2019.056663,2019,1,21,16,22,209.0,433.1,479.1
2019.05672,2019,1,21,16,52,201.9,435.4,479.5
2019.056778,2019,1,21,17,22,199.7,433.7,480.8
2019.056835,2019,1,21,17,52,199.4,434.0,480.5
2019.056892,2019,1,21,18,22,202.1,437.0,481.2
2019.056949,2019,1,21,18,52,200.6,435.3,480.2
2019.057006,2019,1,21,19,22,210.0,436.2,483.1
2019.057063,2019,1,21,19,52,187.8,434.1,482.4
2019.05712,2019,1,21,20,22,190.2,433.9,482.8
2019.057177,2019,1,21,20,52,185.3,433.2,482.7
2019.057234,2019,1,21,21,22,193.9,434.7,482.0
2019.057291,2019,1,21,21,52,180.7,433.6,481.2
2019.057348,2019,1,21,22,22,183.6,435.3,481.1
2019.057405,2019,1,21,22,52,187.6,436.0,482.4
2019.057462,2019,1,21,23,22,208.7,435.8,482.3
2019.05752,2019,1,21,23,52,190.8,436.7,482.4
2019.057577,2019,1,22,0,22,210.9,438.7,481.0
2019.057634,2019,1,22,0,52,193.9,438.9,483.1
2019.057691,2019,1,22,1,22,197.8,440.3,481.4
2019.057748,2019,1,22,1,52,196.6,438.2,482.0
2019.057805,2019,1,22,2,22,198.4,437.0,481.7
2019.057862,2019,1,22,2,52,197.8,437.1,482.1
2019.057919,2019,1,22,3,22,197.1,439.0,481.5
2019.057976,2019,1,22,3,52,190.4,437.5,481.6
2019.058033,2019,1,22,4,22,189.0,436.7,481.4
2019.05809,2019,1,22,4,52,194.9,437.8,482.3
2019.058147,2019,1,22,5,22,196.7,438.0,480.7
2019.058204,2019,1,22,5,52,205.3,438.6,480.8
2019.058262,2019,1,22,6,22,199.4,438.0,481.2
2019.058319,2019,1,22,6,52,204.1,438.2,482.3
2019.058376,2019,1,22,7,22,208.0,438.9,479.7
2019.058433,2019,1,22,7,52,206.5,437.8,481.9
2019.05849,2019,1,22,8,22,212.8,438.1,481.1
2019.058547,2019,1,22,8,52,203.7,438.1,480.8
2019.058604,2019,1,22,9,22,217.5,439.8,481.2
2019.058661,2019,1,22,9,52,216.5,440.5,479.6
2019.058718,2019,1,22,10,22,234.4,441.1,478.8
2019.058775,2019,1,22,10,52,216.9,440.9,479.4
2019.058832,2019,1,22,11,22,216.4,440.9,480.2
2019.058889,2019,1,22,11,52,229.5,440.3,481.4
2019.058946,2019,1,22,12,22,227.9,440.4,481.8
2019.059004,2019,1,22,12,52,212.8,441.1,482.3
2019.059061,2019,1,22,13,22,212.7,443.7,483.4
2019.059118,2019,1,22,13,52,227.4,445.5,482.9
2019.059175,2019,1,22,14,22,235.5,446.8,482.6
2019.059232,2019,1,22,14,52,271.1,449.3,482.4
2019.059289,2019,1,22,15,22,238.4,447.4,481.3
2019.059346,2019,1,22,15,52,223.5,447.1,480.9
2019.059403,2019,1,22,16,22,234.3,447.5,478.8
2019.05946,2019,1,22,16,52,230.3,448.9,478.5
2019.059517,2019,1,22,17,22,241.8,450.0,476.4
2019.059574,2019,1,22,17,52,248.9,450.6,475.9
2019.059631,2019,1,22,18,22,256.4,452.4,476.6
2019.059689,2019,1,22,18,52,247.1,451.9,475.5
2019.059746,2019,1,22,19,22,232.9,451.3,475.5
2019.059803,2019,1,22,19,52,226.3,450.6,476.3
2019.05986,2019,1,22,20,22,235.4,449.4,476.6
2019.059917,2019,1,22,20,52,220.7,449.2,475.1
2019.059974,2019,1,22,21,22,239.1,449.6,473.6
2019.060031,2019,1,22,21,52,247.5,452.0,471.1
2019.060088,2019,1,22,22,22,222.5,452.8,470.3
2019.060145,2019,1,22,22,52,221.3,452.0,467.7
2019.060202,2019,1,22,23,22,222.8,449.5,466.9
2019.060259,2019,1,22,23,52,202.8,445.6,465.9
2019.060316,2019,1,23,0,22,202.8,445.8,464.6
2019.060374,2019,1,23,0,52,202.8,447.2,463.1
2019.060431,2019,1,23,1,22,208.5,448.9,464.5
2019.060488,2019,1,23,1,52,206.8,448.6,464.0
2019.060545,2019,1,23,2,22,211.1,451.4,464.6
2019.060602,2019,1,23,2,52,298.2,466.5,465.8
2019.060659,2019,1,23,3,22,273.0,461.9,465.8
2019.060716,2019,1,23,3,52,204.9,448.2,468.2
2019.060773,2019,1,23,4,22,291.1,459.1,467.4
2019.06083,2019,1,23,4,52,351.9,472.8,465.7
2019.060887,2019,1,23,5,22,507.9,499.5,463.8
2019.060944,2019,1,23,5,52,548.3,505.7,465.1
2019.061001,2019,1,23,6,22,457.6,497.0,468.2
2019.061058,2019,1,23,6,52,661.0,519.7,466.0
2019.061116,2019,1,23,7,22,606.8,516.3,470.2
2019.061173,2019,1,23,7,52,446.4,485.1,474.9
2019.06123,2019,1,23,8,22,465.9,479.6,475.2
2019.061287,2019,1,23,8,52,424.0,477.5,476.3
2019.061344,2019,1,23,9,22,340.2,463.7,478.1
2019.061401,2019,1,23,9,52,300.6,457.9,477.4
2019.061458,2019,1,23,10,22,384.1,469.0,476.1
2019.061515,2019,1,23,10,52,362.0,467.5,478.5
2019.061572,2019,1,23,11,22,380.9,466.4,479.6
2019.061629,2019,1,23,11,52,337.3,460.0,478.4
2019.061686,2019,1,23,12,22,316.8,457.8,478.9
2019.061743,2019,1,23,12,52,300.6,455.7,479.1
2019.0618,2019,1,23,13,22,278.5,452.7,478.2
2019.061857,2019,1,23,13,52,269.8,455.8,480.0
2019.061915,2019,1,23,14,22,270.1,450.1,478.1
2019.061972,2019,1,23,14,52,266.4,447.3,478.3
2019.062029,2019,1,23,15,22,260.5,446.9,480.0
2019.062086,2019,1,23,15,52,289.1,449.9,481.4
2019.062143,2019,1,23,16,22,263.3,450.5,481.6
2019.0622,2019,1,23,16,52,264.1,447.8,481.6
2019.062257,2019,1,23,17,22,278.0,449.2,481.8
2019.062314,2019,1,23,17,52,244.2,446.2,481.5
2019.062371,2019,1,23,18,22,232.6,441.7,481.1
2019.062428,2019,1,23,18,52,232.3,443.1,481.2
2019.062485,2019,1,23,19,22,236.6,442.9,479.2
2019.062543,2019,1,23,19,52,264.6,445.5,478.9
2019.0626,2019,1,23,20,22,262.6,447.0,479.8
2019.062657,2019,1,23,20,52,259.7,444.3,479.1
2019.062714,2019,1,23,21,22,233.7,442.8,478.5
2019.062771,2019,1,23,21,52,217.9,440.4,478.9
2019.062828,2019,1,23,22,22,195.5,436.8,478.9
2019.062885,2019,1,23,22,52,181.6,435.5,477.8
2019.062942,2019,1,23,23,22,220.1,441.5,477.0
2019.062999,2019,1,23,23,52,219.0,443.0,478.5
2019.063056,2019,1,24,0,22,267.2,440.8,479.0
2019.063113,2019,1,24,0,52,191.1,436.8,477.5
2019.06317,2019,1,24,1,22,190.9,435.4,477.2
2019.063227,2019,1,24,1,52,217.9,442.7,478.2
2019.063285,2019,1,24,2,22,224.2,446.5,478.1
2019.063342,2019,1,24,2,52,239.4,448.9,477.4
2019.063399,2019,1,24,3,22,239.2,453.8,475.7
2019.063456,2019,1,24,3,52,271.4,456.6,477.4
2019.063513,2019,1,24,4,22,312.7,459.5,475.4
2019.06357,2019,1,24,4,52,316.0,459.7,477.1
2019.063627,2019,1,24,5,22,322.1,464.5,478.1
2019.063684,2019,1,24,5,52,346.3,471.9,476.8
2019.063741,2019,1,24,6,22,359.8,471.0,477.5
2019.063798,2019,1,24,6,52,348.5,464.4,477.1
2019.063855,2019,1,24,7,22,399.7,471.7,477.5
2019.063912,2019,1,24,7,52,380.2,470.5,480.4
2019.063969,2019,1,24,8,22,329.9,465.0,478.8
2019.064027,2019,1,24,8,52,364.5,464.6,476.4
2019.064084,2019,1,24,9,22,279.3,463.1,477.8
2019.064141,2019,1,24,9,52,243.6,452.3,476.4
2019.064198,2019,1,24,10,22,265.9,454.1,481.4
2019.064255,2019,1,24,10,52,247.8,453.4,494.8
2019.064312,2019,1,24,11,22,247.1,452.4,492.8
2019.064369,2019,1,24,11,52,241.5,449.1,478.5
2019.064426,2019,1,24,12,22,224.4,447.3,479.9
2019.064483,2019,1,24,12,52,221.6,446.5,491.0
2019.06454,2019,1,24,13,22,228.2,446.7,485.5
2019.064597,2019,1,24,13,52,229.8,447.1,472.1
2019.064654,2019,1,24,14,22,221.0,446.9,468.9
2019.064712,2019,1,24,14,52,215.5,445.6,465.4
