"","Sens.IRR","Sens.IAQ","Sens.SO2","Sens.H2S","Sens.OZO","Sens.NO2","Sens.CMO","Izero.IRR","Izero.IAQ","Izero.SO2","Izero.H2S","Izero.OZO","Izero.NO2","Izero.CMO","n.IRR","n.IAQ","n.SO2","n.H2S","n.OZO","n.NO2","n.CMO","IRR.IRR","IAQ.IRR","SO2.IRR","H2S.IRR","OZO.IRR","NO2.IRR","CMO.IRR","IRR.IAQ","IAQ.IAQ","SO2.IAQ","H2S.IAQ","OZO.IAQ","NO2.IAQ","CMO.IAQ","IRR.SO2","IAQ.SO2","SO2.SO2","H2S.SO2","OZO.SO2","NO2.SO2","CMO.SO2","IRR.H2S","IAQ.H2S","SO2.H2S","H2S.H2S","OZO.H2S","NO2.H2S","CMO.H2S","IRR.OZO","IAQ.OZO","SO2.OZO","H2S.OZO","OZO.OZO","NO2.OZO","CMO.OZO","IRR.NO2","IAQ.NO2","SO2.NO2","H2S.NO2","OZO.NO2","NO2.NO2","CMO.NO2","IRR.CMO","IAQ.CMO","SO2.CMO","H2S.CMO","OZO.CMO","NO2.CMO","CMO.CMO"
"5410ECF72233",42.29,10.56,14.92,321.72,41.02,24.25,4.04,13.85,77.506,12.023,28.239,1.489,1.304,27.274,13.35,10.91,13.18,12.66,16.61,22.69,12.56,1,5.10227442022189e-16,-7.17907157816622e-16,1.08647627616312e-16,-4.02515606513622e-17,-4.54040887869068e-17,0,6.00321846253677e-17,1,1.92102990801177e-16,-1.20064369250735e-17,-2.29194802207837e-16,4.65407387760655e-17,0,0.189927354902737,-1.01943837829123,1.7884731652568,-0.101048733837009,7.1164206657451e-19,2.26800022735165e-16,0,1.99951584242943,2.47147572196861,-13.9552772611823,1.7884731652568,1.1110093396968e-15,-2.18295975729488e-15,0,-0.470893991922389,-0.143145716032743,0.920533498119282,0.065325968141681,1.00685826541781,-0.00594046376596497,0,-0.158860670989499,-2.02705105113709,1.38782605006045,-0.203176711730183,-1.16241786742486,1.00685826541781,0,0.00292259564687418,-0.994420924771185,-0.00690195044623758,8.99602002124413e-05,1.75092100305119e-16,-2.58756798480471e-18,1
"5410ECF746E4",46.12,11.98,14.82,334.67,47,26.1,3.83,8.625,85.819,8.962,28.39,1.322,1.788,33.088,16.76,10.88,14.2,12.34,10.97,8.4,12.01,1,-2.45998731394578e-16,1.54279068326925e-16,-1.56398513148178e-17,-1.11022302462516e-16,-2.06595585416558e-17,0,1.2400369015903e-17,1,9.92029521272238e-17,-4.96014760636119e-17,-8.67177848531123e-17,1.91869623188733e-17,0,0.29758786730139,-1.13641279491264,2.2888636574732,-0.16228043331485,-1.22294000246369e-16,6.44109808832198e-17,0,1.2469976403189,3.41061769975519,-18.1786129403837,2.2888636574732,1.05735774766603e-15,-6.9389102190583e-16,0,-0.34267596178851,-0.182436193939522,0.904662407761837,0.0715285776447762,1.01099125427862,-0.00980661516650253,0,-0.199331297676284,-2.06460238282366,2.17360528056935,-0.305566589143952,-1.13311899779547,1.01099125427862,0,0.0063130268500645,-0.992954654466046,-0.0107973480859452,0.000465531979293554,1.53302655721759e-16,-1.72250174968269e-18,1
"5410ECF74B1",42.45,11.67,11.6,225.53,40.35,25.06,3.49,18.106,83.86,11.75,19.105,1.801,1.115,33.022,18.03,10.75,13.02,11.97,16.68,28.78,12.5,1,-2.50678338093795e-16,0,-3.72614080674429e-17,4.66341904640051e-17,1.84235923418617e-17,0,0,1,0,-2.25126434397553e-17,-4.62890492912305e-17,2.17408213219091e-17,0,0.30002221860922,-1.19115273631498,2.02724536683208,-0.11312029146923,3.44206990312683e-16,7.33475764549949e-17,0,0.818598232809669,4.95255799847632,-18.4094151762021,2.02724536683208,-2.68906120703789e-15,-7.2828741023943e-16,0,-0.332587517447816,-0.302657866857613,1.15144745949165,0.0587139797630101,1.02073989331492,-0.018679540047663,0,-0.135882091430069,-1.62840308710245,1.49782047886922,-0.196406142428239,-1.13332750354756,1.02073989331492,0,0.0185042761091971,-0.993743274613496,-0.00765427033154685,0.000127108284500272,-6.33174068731535e-17,8.67361737988404e-19,1
"5410ECF7556B",44.67,10.64,10.9,304.53,47.94,21.87,3.03,11.607,91.643,10.943,29.25,2.36,0.812,35.121,11.79,10.63,13,12.5,29.54,-241.49,10.86,1,-5.00819543657913e-16,1.53942215915889e-16,-3.36114419901916e-17,2.51824755557689e-17,-1.14264701754817e-17,0,-1.13700170210895e-16,1,1.07011924904372e-16,-6.68824530652324e-17,-3.08016644338305e-16,-4.6984120959885e-17,0,0.0928140485811775,-0.943108057389677,1.64540285138442,-0.0839155454206053,2.15956605507733e-16,-1.80551772337325e-17,0,2.83305787095731,2.15113838018974,-12.6549578702827,1.64540285138442,0,3.38067405342661e-16,0,-0.551487865411959,0.156956329027246,0.358965650930495,0.0983982092668309,1.00109589968138,-0.00100109589968139,0,-0.215671427541417,-1.95356433252305,1.40676296927579,-0.177202375719219,-1.09589968138121,1.00109589968138,0,0.00089110289378645,-0.99394927430659,-0.00788587288374477,0.000102179517071021,1.85354417557498e-16,-8.62113570034876e-19,1
"5410ECF7198F",47.04,10.21,10.5,367.76,38.51,31.62,3.3,9.253,100.161,10.996,27.214,1.099,0.893,36.608,13.53,10.81,13.68,14.19,44.12,21.73,11.96,1,-2.69193920015798e-16,0,5.60939313980236e-17,-4.24870737566411e-17,-1.61063747510056e-17,0,-1.45543552194578e-16,1,0,1.45543552194578e-17,-2.71577369392415e-17,4.14281257180071e-17,0,0.124054281658919,-0.977672835764118,1.51292240736879,-0.0667198781649637,-2.45021366985242e-16,9.18732600802227e-17,0,2.34570789889073,2.42795545950381,-11.6308935911291,1.51292240736879,1.88165019314034e-15,-9.70225880837988e-16,0,-0.560136225384958,0.167575248964175,0.4806062614107,0.0705461557794493,1.03289540496234,-0.0275783073124945,0,-0.108810929704137,-1.78939057732912,1.12099966067212,-0.133364620903099,-1.23203763903908,1.03289540496234,0,0.00373691101760485,-0.99422848494301,-0.00735652468893429,0.000124422738781964,-9.77458359074076e-17,2.60981381872778e-18,1
"5410ECF71AA5",33.59,9.49,10.57,296.11,46.22,24.33,3.25,5.4,99.382,9.464,23.05,1.377,1.105,29.947,24.24,10.64,13.42,13.53,44.88,23.52,11.98,1,-5.42101086242752e-16,-3.29596561460001e-16,-7.20992478193752e-17,5.37759782674848e-17,-3.65371918179526e-17,0,0,1,-2.23269595144426e-16,-4.88402239378432e-17,-7.71406667411982e-17,-2.89440062986861e-17,0,0.156143595910317,-1.04388349647331,1.86818256978563,-0.100695040511446,-1.56322091765657e-16,1.12372601099963e-16,0,1.93054553042084,4.16295911824323,-16.1072832984347,1.86818256978563,1.89715911580841e-15,-9.48579557904204e-16,0,-0.393464196445651,-0.0617322646524983,0.650826902865503,0.0799621246187625,1.02399658165365,-0.0203775319749076,0,-0.260972924344716,-1.97932535663999,1.83415275807714,-0.21653393331931,-1.20585837455534,1.02399658165365,0,0.00757467424827456,-0.994254868309102,-0.00768463822803307,0.000114202000491009,1.50053881720922e-16,-3.44951452232006e-18,1
"5410ECF73DB4",45.13,10.65,10.91,290.39,46.49,28,2.48,13.295,98.791,12.216,31.287,1.564,1.08,41.348,23.17,11.25,13.59,14.03,23.88,15.58,11.84,1,-8.43474282716168e-16,1.12463237695489e-15,-4.66049718268236e-17,-1.89476413862857e-16,-1.57723189014964e-17,0,-7.96418105530848e-17,1,0,1.32736350921808e-17,1.1583770897736e-16,-2.48881048797963e-17,0,0.121065509338707,-1.3539844201655,2.40682112361,-0.14681608854021,9.30729200254729e-17,1.85937740494803e-16,0,1.99892607641465,7.33744951090987,-23.0626413706557,2.40682112361,-2.14334173985354e-15,-1.69123059160318e-15,0,-0.442955251126207,-0.409469159111988,1.32971515395725,0.0313630400440326,1.01377065507021,-0.0117597395988144,0,-0.164866981724586,-1.95276174113906,1.7443094752072,-0.190511881041522,-1.18712543708722,1.01377065507021,0,0.0100407570607708,-0.992587945470098,-0.0101696375664348,0.000320347891552541,3.87419762470177e-17,-8.60932805489283e-19,1
"5410ECF74CB0",45.8,13.88,8.58,299.65,46.32,19.79,4.59,4.079,137.269,6.597,25.391,1.4,0.961,47.043,6.63,11.06,13.52,12.76,41.83,19.26,11.78,1,0,-2.06299887201189e-16,-2.9445664261003e-17,1.59065734029663e-16,5.49829159486421e-17,0,0,1,-1.08809383025862e-16,5.44046915129309e-17,1.35525250192992e-16,-4.4060252480903e-17,0,0.26395698288831,-1.34384680549317,1.75173930195291,-0.0718213113800693,-4.11102777136712e-16,-1.65001556009775e-17,0,0.58641505150464,7.71577574373596,-18.3351049256807,1.75173930195291,3.97508816542119e-15,6.36635213993237e-16,0,-0.248495024848279,-0.474903246112105,0.737622205106037,0.120125765914349,0.992704042225341,0.0062540354660196,0,-0.118335583989827,-2.13903652699308,2.10210305408872,-0.218205856376862,-1.15808853566008,0.992704042225341,0,0.00402688905814586,-0.996167767926775,-0.00333993622267525,-6.30626148703227e-05,-9.56266316132215e-17,-4.33680868994202e-19,1
"5410ECF74CD1",43.71,10.37,10.87,392.82,44.9,32.13,2.86,4.093,102.748,13.167,34.059,0.918,0.574,23.269,40.26,11.18,13.9,13.64,25.98,10.72,13.05,1,5.46319187882593e-16,4.68688770087419e-17,3.41449492426621e-17,-1.73414105002525e-16,-4.02138901531698e-17,0,-8.69229622065768e-17,1,3.47691848826307e-16,0,-1.91259451537893e-16,1.01814936600585e-17,0,0.0740856615771336,-1.05477388233741,1.62281540849599,-0.0783819842303561,1.87642149705806e-16,4.28846573255017e-17,0,2.66282274167425,2.83382779166484,-12.8947289543683,1.62281540849599,-9.93868164246924e-16,-5.27992462256178e-16,0,-0.528731223726329,-0.27675097910398,1.10626337068186,0.0330659775677716,1.02183212804317,-0.0180864286663641,0,-0.124091420686852,-1.30383434924182,0.452155464698949,-0.0782514463294448,-1.23345356176091,1.02183212804317,0,0.0100932246450551,-0.988120433746751,-0.0165702760293796,0.00060034433221909,6.55427460951867e-17,-1.16010660588481e-18,1
"5410ECF74F9",45.09,9.23,10.84,291.74,42.16,34.37,3.36,-1.009,162.708,13.466,36.652,1.419,1.008,25.413,11.32,12.12,13.38,13.19,42.61,12.8,13.8,1,0,5.79237653956971e-16,2.11817304938781e-17,-3.37871110267272e-17,-2.7191145804098e-17,0,0,1,3.77539735724251e-16,-2.94952918534571e-17,-6.47853605837173e-17,5.37422912671757e-17,0,0.177314335735265,-1.06026535701008,1.57866030150833,-0.0552531105527916,8.0360248068677e-17,-5.47217391693131e-17,0,1.48530469327814,5.97615305743087,-16.5331514716666,1.57866030150833,-6.22318652645833e-16,2.06629240136312e-16,0,-0.354048852435301,-0.425905017003306,0.926606177496082,0.101714201718991,1.00731084047176,-0.00614459612687773,0,-0.126554103564352,-2.21617431985805,1.32259558988639,-0.152097063900748,-1.1984984379933,1.00731084047176,0,0.0135309396754433,-0.99447701495386,-0.00593281063890783,-9.23516276382236e-05,1.11022302462516e-16,0,1
"5410ECF71750",43.65,10.96,8.65,370.38,45.4,27.88,3.41,-2.428,203.439,10.462,46.773,2.495,1.228,30.593,8.09,11.89,13.34,13.37,17.02,12.59,12.98,1,-2.43463287656623e-16,-2.69681899082499e-16,-1.35777922644216e-17,-2.38186470787339e-17,3.47798128340092e-17,0,9.44772956513389e-17,1,-1.77839615343697e-16,1.11149759589811e-17,-5.58477223793032e-17,-2.04812465378973e-17,0,0.133416933955379,-1.07436458746576,1.76191720271823,-0.0812243830453104,9.734662027962e-17,4.66134238696266e-17,0,2.39659579272496,4.54586957626385,-16.5274881283781,1.76191720271823,-6.91087858304334e-16,-1.97068022094595e-16,0,-0.401353892805041,-0.0192283487032306,0.453324526074668,0.0995155654156663,0.993146968112991,0.00556162302143274,0,-0.162718028660547,-2.67491131582532,1.86224638568972,-0.190523474860926,-1.22375569410883,0.993146968112991,0,0.000667177965054624,-0.994810136889338,-0.00578944849806762,-3.31064242390794e-05,5.55111512312578e-17,5.55111512312578e-17,1
"5410ECF7186F",44.39,10.86,10.87,332.53,47.55,32.68,2.91,-1.418,120.391,15.274,28.813,1.583,1.002,50.248,8.52,11.38,12.94,12.23,39.89,11.23,10.68,1,7.46034062913085e-16,-1.80314894263248e-16,3.925762278032e-17,-4.1729710661783e-17,-5.73534239152181e-18,0,-2.83182075609277e-17,1,-1.13272830243711e-16,6.37159670120873e-17,5.42606643077467e-17,-3.74960059647894e-18,0,0.149505858537774,-1.08293993027553,1.62291085323094,-0.0618329035080988,-1.49870769516945e-16,-7.05047468099395e-17,0,2.06546303050461,5.22414515158872,-16.3493662265338,1.62291085323094,1.05227227766934e-15,7.11105875143733e-16,0,-0.308654919560381,0.0165539232199705,0.0390515572974935,0.151329276489624,1.00415930818726,-0.00321330978619923,0,-0.24451669167893,-2.23750676459064,2.40997533959035,-0.253426567519242,-1.29978380851758,1.00415930818726,0,0.00106285155596335,-0.990884249135707,-0.012808969971102,0.000388021755899001,-1.37512813516109e-17,8.59455084475681e-19,1
"5410ECF718B7",45.93,12.11,10.03,327.7,46.6,26.4,3.03,3.328,168.43,11.97,30.323,1.462,1.812,41.581,5.8,11.16,14.12,12.19,132.75,28.06,12.42,1,0,0,8.38765247925067e-17,7.01234626316502e-33,-5.13929018719176e-17,0,-1.43818714828146e-17,1,0,3.23592108363329e-17,-2.7432178065215e-17,1.1465989444721e-17,0,0.240948990857519,-0.944539622401581,1.34024097103782,-0.040609301422446,-1.12883805034331e-17,-4.33501025025214e-17,0,1.49673297499936,2.2323307723294,-11.2290749517433,1.34024097103782,2.50431743669676e-16,1.17389879845161e-16,0,-0.3284858101938,-0.0112620519147038,0.212892275332437,0.13453565211992,1.0238596149223,-0.0188390169145704,0,-0.140229168618744,-1.73126085962949,1.45555798822355,-0.184662540874321,-1.2967182022991,1.0238596149223,0,0.00316220026716894,-0.994023596722135,-0.0068678236127081,8.09505546500722e-06,0,0,1
"5410ECF71CC4",45.63,11.19,8.65,346.48,42.53,20.26,3.89,16.639,230.268,17.517,31.585,3.971,1.027,39.753,9.66,12.02,13.02,12.56,14.43,45.7,13.28,1,-2.66624165375878e-16,1.48293255924303e-16,-5.99507389015183e-17,-5.93630942064992e-17,4.67631705034762e-17,0,-1.00523853387851e-16,1,4.02095413551403e-16,-1.57068520918517e-17,-1.26579480330409e-16,-1.68859426848123e-17,0,0.449590981456691,-1.07989064594021,1.45591878302661,-0.0470261766917594,5.33218546022585e-17,3.8434801118233e-17,0,-1.02758456522261,4.8232398123903,-14.115132601443,1.45591878302661,0,-1.21504825078834e-16,0,-0.339479932361172,0.145060372700383,-0.224363672865788,0.170496458933715,1.00038429762793,-0.000300115289288377,0,0.212691419565886,-2.46470702821418,2.33201914036287,-0.240365218734063,-1.28099209311257,1.00038429762793,0,0.0350987072576823,-0.992541500924145,-0.00853313998731897,7.56204215904277e-05,0,5.55111512312578e-17,1
"5410ECF7242E",40.9,11.44,9.42,318.48,41.84,22.91,3.56,4.494,152.441,11.237,29.216,4.002,0.569,54.529,13.36,10.96,12.98,12.17,20.11,7.93,11.36,1,4.99341327767541e-16,-3.58266370679773e-16,-8.81718481798553e-18,-8.582283917029e-17,2.51906041884215e-17,0,-8.63293044229044e-17,1,-2.30211478461078e-16,1.43882174038174e-17,2.24682020707411e-16,-5.31084200468718e-17,0,0.357651511846053,-0.971203493628942,1.5428606376569,-0.0561601272107111,-2.80997448454718e-16,-3.57688464205327e-17,0,0.100233191042496,3.85174433046544,-14.9137537817829,1.5428606376569,1.16701486489308e-15,7.29384290558177e-16,0,-0.290187817055675,0.121313422639651,-2.75593430651633e-05,0.156481352458684,1.02523562118832,-0.0206072359858851,0,0.00773377992964002,-2.07306668487483,1.99631985218758,-0.210991878370689,-1.25550354170721,1.02523562118831,0,0.00348368823242297,-0.994263285458779,-0.0073544155159446,6.77007247803983e-05,-1.7075241439613e-16,3.88073669082114e-18,1
"5410ECF73624",46.07,11.13,9.87,359.19,54.4,22.25,3.63,-1.117,166.257,10.742,31.509,0.84,1.094,36.631,6.59,11.18,13.11,12.55,28.58,20.64,12.44,1,7.63367786592286e-16,-3.10099994851962e-16,-3.59096659939726e-17,1.11022302462516e-16,3.07870229517998e-17,0,-2.82313359035835e-17,1,4.51701374457336e-16,-6.35205057830629e-17,-1.36737971106136e-16,-1.6122646393062e-17,0,0.149544044024985,-0.999416161950094,1.69621746050633,-0.0737854595320254,2.89631932248323e-18,2.90617361027197e-17,0,2.07944726379345,3.9612910793125,-16.0049990920996,1.69621746050633,1.1080008366966e-15,-7.85825788721589e-17,0,-0.319736845256108,0.178760914105999,-0.355121814129302,0.18693162650053,0.99987876469978,9.99878764699506e-05,0,-0.247458146809204,-2.22958656997838,2.73993550509086,-0.280911335419362,-1.21235300219848,0.99987876469978,0,0.00108684628309143,-0.994795761244162,-0.00697630494461834,0.000103469265090925,7.89505719080853e-17,0,1
"5410ECF7363E",43.43,11.83,10.7,331.73,47.27,30.68,4.29,2.568,157.866,12.394,30.576,1.509,1.168,46.866,8.15,11.46,12.7,13.09,20.28,31.24,12.07,1,2.55253023249835e-16,0,7.54128867210154e-17,-1.74025035259144e-16,-2.99769959196598e-17,0,-2.55695259136778e-17,1,0,2.55695259136778e-17,1.19459099447568e-16,-1.67020755941811e-17,0,0.352399875611309,-1.26947124566312,1.92480643569041,-0.0927756702002777,9.98816837608231e-17,-1.36023447549667e-16,0,-0.0331924400686493,6.73384327101913,-19.1868555122491,1.92480643569041,-2.30843571103168e-15,1.35048561341789e-15,0,-0.276950245144026,-0.157480378203494,0.188258527324978,0.155942622041625,1.00012341522944,-0.00010001234152295,0,0.00755760527028776,-2.43021895471454,2.70488631590501,-0.297206107321044,-1.23415229439313,1.00012341522944,0,0.00319315944580666,-0.991571840062598,-0.0109836384523663,0.000329411373404029,2.49414927615746e-17,8.60051474537054e-19,1
"5410ECF7482E",40,12.02,12.53,320.81,44.42,27.97,3.48,-1.142,157.35,13.858,28.598,2.294,0.935,49.777,8.01,11.5,13.61,12.14,33.81,9.15,12.04,1,2.47541365579745e-16,9.13264028281841e-17,3.92044966052204e-17,1.82652805656368e-16,-2.42019144613724e-17,0,1.37311068281732e-17,1,5.49244273126927e-17,5.14916506056494e-17,2.68821410818903e-17,2.22012393965676e-17,0,0.168632526042293,-1.05844485171607,1.47153423704665,-0.0510622380255189,-3.47141485480913e-17,-1.70770759455106e-17,0,2.03076293826244,3.80820898317205,-13.5888829120073,1.47153423704665,8.15547217767841e-16,-6.15908055085088e-17,0,-0.266466223854277,-0.158696069731494,0.204095055114085,0.153602633410422,0.990388203256341,0.00762598916507384,0,-0.251754914445877,-2.00701855335552,1.94184562326286,-0.22520907911678,-1.24828529138429,0.990388203256341,0,0.00127851370921764,-0.992505771953249,-0.0087601904665624,0.000103978609189731,-2.22044604925031e-16,5.55111512312578e-17,1
"5410ECF749C3",46.96,12.99,9.41,348.18,48.39,20.99,3.56,-1.685,219.398,12.412,30.758,1.306,1.258,47.21,7.2,11.54,12.88,12.53,27.57,18.98,12.61,1,-2.46203304144179e-16,-3.66430244673563e-17,-1.42426119944063e-17,2.22044604925031e-16,-3.51070887698172e-17,0,0,1,-3.42967680809057e-16,1.0717740025283e-17,-5.12363789910113e-17,-1.11748063388714e-17,0,0.198954675936216,-1.04713430515123,1.50043213946049,-0.0523650816671709,1.13654031148759e-16,1.05284894784774e-17,0,1.70616974394795,4.44224370060821,-14.3390297839681,1.50043213946049,0,-1.65079822972581e-16,0,-0.314172265355467,0.0651686077002396,-0.235435857985148,0.17870365476862,1.016280591494,-0.0129067635119738,0,-0.150875439712384,-2.07868089108314,2.11772804525511,-0.23036093908948,-1.28193633811054,1.016280591494,0,0.00030744224093987,-0.992197234007366,-0.00958578080072803,0.000134543749945398,-1.11022302462516e-16,-5.55111512312578e-17,1
"5410ECF74E96",19.91,13.15,11,338.79,40.4,19.3,2.95,2.893,132.225,11.306,27.31,2.743,1.243,50.12,5.48,10.99,13.68,12.24,55.06,32.91,11.17,1,2.41812801442996e-16,-6.5465603008769e-16,-3.90743969605369e-17,0,5.5478086718821e-17,0,-5.65442005357283e-17,1,-1.13088401071457e-16,1.41360501339321e-17,2.74862295271624e-17,1.08828145772217e-16,0,0.41044736564558,-0.995607328089162,1.49727379382169,-0.0559980398889311,1.41922044629338e-17,-6.97722581291558e-17,0,0.0281453035941217,3.28629219489738,-13.2960907438953,1.49727379382169,-2.78712870472179e-16,2.18833152206672e-16,0,-0.180345702584726,-0.0358714436505468,0.121209285122846,0.147478128548636,1.00092127797188,-0.000700644894580328,0,-0.0742568145649214,-1.93739463100862,1.80592528591298,-0.226621337450647,-1.31611138840523,1.00092127797188,0,0.00180556833129378,-0.992194596150222,-0.0100676090987052,0.000176528580291574,0,0,1
"5410ECF74FD3",42.61,10.53,7.68,274.64,43.33,28.4,3.09,1.201,137.355,13.146,27.938,2.356,1.439,46.603,9.74,10.94,12.63,12.23,16.7,24.83,11.6,1,-5.195089168544e-16,-1.88580147417655e-16,-3.24693073034e-17,-5.65802202066586e-17,-4.0194288378699e-18,0,0,1,1.98875993696515e-16,0,1.42813178796437e-16,-4.65326117592477e-17,0,0.300365596580567,-0.982220562628435,1.50811228680194,-0.0573082668984736,-1.82290017731164e-16,2.93862699426831e-17,0,0.756168511037722,3.01896217443249,-13.371375968472,1.50811228680194,6.10209093859106e-16,-9.53451709154854e-18,0,-0.48636473403841,0.565644442634096,-0.747400768837823,0.173802327456116,1.02970323129112,-0.0226534710884045,0,0.0344473968123734,-2.38503710651888,2.27489965647703,-0.23649610695878,-1.35014687686891,1.02970323129112,0,0.00204825045250909,-0.987743933113109,-0.016197291852604,0.000315497090398922,0,5.55111512312578e-17,1
"5410ECF717A9",49.45,10.34,11.14,319.14,49.7,27.37,3.59,3.103,226.713,12.344,30.302,1.63,1.361,62.181,4.6,12.71,13.06,11.98,27.09,15.33,12.15,1,-2.79855821186667e-16,1.46812033916318e-16,-2.58062255285635e-17,-1.56435988315134e-16,-3.0932214632228e-17,0,-1.30950651247458e-17,1,4.19042083991865e-16,2.61901302494915e-17,-2.50730221682838e-16,5.30195060951802e-18,0,0.154349950979781,-1.02947551020479,1.57111052030373,-0.0575026450431165,-3.72250065998508e-16,8.37308857169619e-17,0,1.64071172186392,4.87364781980293,-15.6041125766046,1.57111052030373,4.54232695059971e-15,-9.58147091142127e-16,0,-0.280513713180797,0.0260755185555687,0.240352447727783,0.145221567994817,0.994026536691468,0.0048707300297882,0,-0.278474292348595,-2.19565822228682,1.9390231529018,-0.210056496038346,-1.21907414459842,0.994026536691468,0,0.000853147979160711,-0.994180191196609,-0.00724850691868397,6.52953532238676e-05,6.5535853246755e-17,-4.31156929254967e-19,1
"5410ECF717D4",43.19,11.5,9.05,301.07,34.02,23.88,3.27,19.776,145.786,11.565,31.21,1.714,1.068,65.475,10.13,11.65,12.46,12.41,27.37,28.25,11.15,1,0,-6.79013762079421e-16,-2.6337586046743e-17,-3.18175404781316e-17,-4.18310531461396e-17,0,-9.08034830996909e-17,1,2.42142621599176e-16,-3.78347846248712e-17,-2.66639106493867e-17,6.17528478672678e-17,0,0.364136335107985,-0.981268439996845,1.63806428960059,-0.0686348937342649,-2.21915789982449e-16,-2.43156059411812e-17,0,-0.031893439331383,3.85366205243067,-15.2282646682719,1.63806428960059,2.09683052912494e-15,-2.39579269441033e-16,0,-0.364008613040943,0.255386882881094,-0.19189446106433,0.159389544502964,1.00129289943053,-0.000901163609487493,0,0.125507114229593,-2.06120846389733,2.21373057722432,-0.258495960484293,-1.43655492281298,1.00129289943053,0,0.00358404710647008,-0.992626204358512,-0.0105502806700301,0.000242056760074209,-2.92728436526979e-16,8.60965989785232e-19,1
"5410ECF717EB",43.32,12.34,13.01,320.87,35.66,30.37,3.93,16.229,151.363,14.008,30.511,2.417,2.328,58.351,4.88,11.96,13.43,12.44,71.43,103.53,10.75,1,2.75515221546709e-16,-7.2010372982806e-16,2.38723222724235e-17,-1.69073286734642e-16,1.18907543590827e-17,0,1.44317610076302e-16,1,-9.82587983498225e-17,-6.14117489686391e-18,-5.68333591656923e-17,-3.8882867726738e-17,0,0.0615392930550043,-0.934357292448935,1.62016112956079,-0.0790638631225664,2.87465959169489e-17,4.94642922504573e-17,0,2.74099809313516,1.78191173051095,-12.7082198680489,1.62016112956079,-4.55269460207734e-16,-1.33972523446547e-16,0,-0.412314940515041,0.0894823954184769,0.162926608644763,0.134902457658169,1.00620370871795,-0.00472915743097439,0,-0.231481208423534,-2.01232552371891,1.67175172053035,-0.220576411628613,-1.31993802509621,1.00620370871795,0,0.000414871400682387,-0.993722445569715,-0.00896150004627172,0.000237321202258098,1.11022302462516e-16,5.55111512312578e-17,1
"5410ECF71C0",50.78,11.85,10.45,339.16,43.02,25.13,4.42,4.539,227.576,12.696,35.039,1.216,0.921,55.158,4.47,12.38,12.86,12.05,56.02,26.51,12.07,1,5.88684950919718e-16,7.82152713401135e-16,7.46208267993983e-17,-4.88720214117609e-17,0,0,-2.69475195256733e-17,1,-2.15580156205386e-16,8.08425585770198e-17,1.39203890290954e-16,0,0,0.300391096054703,-1.06978016146574,1.64291558371148,-0.0619379175059228,-2.85477396555352e-16,0,0,-0.100559577047813,5.57241807601442,-17.0534637589251,1.64291558371148,2.04572205093403e-15,0,0,-0.250801019757703,0.167776820610047,0.162697930254948,0.145366288029388,1,0,0,-0.0761474816439506,-2.28652869592807,2.16525406868044,-0.229737328389253,-1.3215,1,0,-0.0136628604146062,-0.992984154388063,-0.00907546568442182,0.000142145056302699,5.08153112547536e-17,0,1
"5410ECF71CA",39.82,11.51,8.98,351.95,39.46,22.59,4.4,-1.407,180.441,12.771,34.583,1.539,5.977,62.463,5.9,12.23,12.53,12.56,19.39,10.31,11.59,1,2.58379176640036e-16,-5.33838289644786e-16,-1.16553790456636e-17,7.17146277473647e-33,3.38089195427839e-17,0,-2.78892666182453e-17,1,-3.34671199418943e-16,-1.74307916364033e-17,-2.56323403599476e-17,-1.04040699090661e-17,0,0.284743359220944,-0.954407299199809,1.43673722722646,-0.0502858029529261,-1.54137760149652e-17,2.7602011436506e-17,0,0.964475450830183,2.80592283428026,-12.4782064921845,1.43673722722646,2.74417434729238e-16,-6.64604724734874e-17,0,-0.34329326655336,0.368309437887225,-0.278340804105807,0.166068706354646,1.0064653725186,-0.00483103378808929,0,-0.00463273932345457,-2.33553865027363,2.07417682288124,-0.224008316080548,-1.34695260804164,1.0064653725186,0,0.00364373502830015,-0.992639603983497,-0.00942927768754276,0.000130024719064037,1.11022302462516e-16,0,1
"5410ECF73617",46.19,12.15,9.24,333.75,43.36,14.99,3.03,1.288,180.612,11.554,32.096,2.049,1.04,59.437,4.68,12.04,12.58,12.17,16.83,21.66,10.93,1,-5.14766674220543e-16,1.7923729450802e-16,1.43407558146974e-18,-2.22044604925031e-16,1.12671835524656e-17,0,0,1,1.12799236935472e-16,2.1149856925401e-17,5.99390637607601e-17,-8.14445640302787e-17,0,0.284123651911731,-0.948605111747156,1.42630694216679,-0.049350220198971,-1.26747475342039e-16,6.79860155357203e-17,0,0.996426245325707,2.71113039731663,-12.3210098892136,1.42630694216679,0,-1.01824621653691e-16,0,-0.312458462924042,0.302040159493746,-0.199334053954849,0.168246587825596,1.01783553202772,-0.0137407796823743,0,-0.0976522873432381,-2.12703605878882,1.88294594145793,-0.224381748741713,-1.32115052057198,1.01783553202772,0,0.00476978736159686,-0.99342768774136,-0.00823310008840816,8.48652630589114e-05,-1.11022302462516e-16,5.55111512312578e-17,1
